outage_data_id,total_clients,clients_without_power_service,region_id,source_id,source_last_updated_on,data_fetched_on,region_name
2797,250514,2690,4,1,2022-12-13 16:00:06.899550,2022-12-13 16:00:03.654426,Caguas
2798,216605,4229,5,1,2022-12-13 16:00:07.433938,2022-12-13 16:00:03.654426,Mayagüez
2799,212508,1689,6,1,2022-12-13 16:00:08.211697,2022-12-13 16:00:03.654426,Ponce
2800,253068,943,7,1,2022-12-13 16:00:09.003834,2022-12-13 16:00:03.654426,San Juan
2801,177369,215,1,1,2022-12-13 17:00:05.823467,2022-12-13 17:00:03.106279,Arecibo
2802,216496,119,2,1,2022-12-13 17:00:06.291978,2022-12-13 17:00:03.106279,Bayamón
2803,141663,16,3,1,2022-12-13 17:00:06.675780,2022-12-13 17:00:03.106279,Carolina
2804,250514,2695,4,1,2022-12-13 17:00:07.298927,2022-12-13 17:00:03.106279,Caguas
2805,216605,4245,5,1,2022-12-13 17:00:07.750266,2022-12-13 17:00:03.106279,Mayagüez
2806,212508,460,6,1,2022-12-13 17:00:08.338200,2022-12-13 17:00:03.106279,Ponce
2807,253068,899,7,1,2022-12-13 17:00:08.635435,2022-12-13 17:00:03.106279,San Juan
2808,177369,212,1,1,2022-12-13 18:00:03.819159,2022-12-13 18:00:02.521813,Arecibo
2809,216496,122,2,1,2022-12-13 18:00:04.181592,2022-12-13 18:00:02.521813,Bayamón
2810,141663,15,3,1,2022-12-13 18:00:04.776411,2022-12-13 18:00:02.521813,Carolina
2811,250514,2705,4,1,2022-12-13 18:00:18.202211,2022-12-13 18:00:02.521813,Caguas
2812,216605,4245,5,1,2022-12-13 18:00:18.485409,2022-12-13 18:00:02.521813,Mayagüez
2813,212508,463,6,1,2022-12-13 18:00:19.441087,2022-12-13 18:00:02.521813,Ponce
2814,253068,912,7,1,2022-12-13 18:00:20.755695,2022-12-13 18:00:02.521813,San Juan
2815,177369,214,1,1,2022-12-13 19:00:03.760087,2022-12-13 19:00:02.635390,Arecibo
2816,216496,114,2,1,2022-12-13 19:00:13.668885,2022-12-13 19:00:02.635390,Bayamón
2817,141663,14,3,1,2022-12-13 19:00:16.117929,2022-12-13 19:00:02.635390,Carolina
2818,250514,2639,4,1,2022-12-13 19:00:16.383906,2022-12-13 19:00:02.635390,Caguas
2819,216605,4248,5,1,2022-12-13 19:00:16.669113,2022-12-13 19:00:02.635390,Mayagüez
2820,212508,86,6,1,2022-12-13 19:00:18.675373,2022-12-13 19:00:02.635390,Ponce
2821,253068,1420,7,1,2022-12-13 19:00:19.916004,2022-12-13 19:00:02.635390,San Juan
2822,177369,450,1,1,2022-12-13 20:00:04.532771,2022-12-13 20:00:03.115173,Arecibo
2823,216496,122,2,1,2022-12-13 20:00:04.874500,2022-12-13 20:00:03.115173,Bayamón
2824,141663,0,3,1,2022-12-13 20:00:05.963719,2022-12-13 20:00:03.115173,Carolina
2825,250514,2599,4,1,2022-12-13 20:00:06.361897,2022-12-13 20:00:03.115173,Caguas
2826,216605,805,5,1,2022-12-13 20:00:06.816575,2022-12-13 20:00:03.115173,Mayagüez
2827,212508,84,6,1,2022-12-13 20:00:07.350060,2022-12-13 20:00:03.115173,Ponce
2828,253068,1262,7,1,2022-12-13 20:00:08.677575,2022-12-13 20:00:03.115173,San Juan
2829,177369,7,1,1,2022-12-13 21:00:10.391971,2022-12-13 21:00:02.680276,Arecibo
2830,216496,128,2,1,2022-12-13 21:00:11.048331,2022-12-13 21:00:02.680276,Bayamón
2831,141663,2,3,1,2022-12-13 21:00:11.689280,2022-12-13 21:00:02.680276,Carolina
2832,250514,1765,4,1,2022-12-13 21:00:12.278996,2022-12-13 21:00:02.680276,Caguas
2833,216605,770,5,1,2022-12-13 21:00:12.538445,2022-12-13 21:00:02.680276,Mayagüez
2834,212508,19,6,1,2022-12-13 21:00:13.089392,2022-12-13 21:00:02.680276,Ponce
2835,253068,796,7,1,2022-12-13 21:00:13.640493,2022-12-13 21:00:02.680276,San Juan
2836,177369,2,1,1,2022-12-13 22:00:03.861279,2022-12-13 22:00:02.541370,Arecibo
2837,216496,90,2,1,2022-12-13 22:00:17.837541,2022-12-13 22:00:02.541370,Bayamón
2838,141663,4,3,1,2022-12-13 22:00:18.118288,2022-12-13 22:00:02.541370,Carolina
2839,250514,6,4,1,2022-12-13 22:00:19.047432,2022-12-13 22:00:02.541370,Caguas
2840,216605,766,5,1,2022-12-13 22:00:20.075782,2022-12-13 22:00:02.541370,Mayagüez
2841,212508,10,6,1,2022-12-13 22:00:20.311042,2022-12-13 22:00:02.541370,Ponce
2842,253068,697,7,1,2022-12-13 22:00:20.555130,2022-12-13 22:00:02.541370,San Juan
2843,177369,13,1,1,2022-12-13 23:00:11.361169,2022-12-13 23:00:04.723135,Arecibo
2844,216496,9,2,1,2022-12-13 23:00:11.636462,2022-12-13 23:00:04.723135,Bayamón
2845,141663,13,3,1,2022-12-13 23:00:11.952338,2022-12-13 23:00:04.723135,Carolina
2846,250514,1042,4,1,2022-12-13 23:00:12.227868,2022-12-13 23:00:04.723135,Caguas
2847,216605,17,5,1,2022-12-13 23:00:12.603862,2022-12-13 23:00:04.723135,Mayagüez
2848,212508,6,6,1,2022-12-13 23:00:14.185994,2022-12-13 23:00:04.723135,Ponce
2849,253068,300,7,1,2022-12-13 23:00:14.608533,2022-12-13 23:00:04.723135,San Juan
2850,177369,2,1,1,2022-12-14 00:00:04.220684,2022-12-14 00:00:02.772274,Arecibo
2851,216496,0,2,1,2022-12-14 00:00:09.532963,2022-12-14 00:00:02.772274,Bayamón
2852,141663,10,3,1,2022-12-14 00:00:09.762454,2022-12-14 00:00:02.772274,Carolina
2853,250514,1001,4,1,2022-12-14 00:00:10.287619,2022-12-14 00:00:02.772274,Caguas
2854,216605,15,5,1,2022-12-14 00:00:10.609154,2022-12-14 00:00:02.772274,Mayagüez
2855,212508,3,6,1,2022-12-14 00:00:11.267089,2022-12-14 00:00:02.772274,Ponce
2856,253068,7,7,1,2022-12-14 00:00:11.821197,2022-12-14 00:00:02.772274,San Juan
2857,177369,2,1,1,2022-12-14 01:00:04.257957,2022-12-14 01:00:03.225215,Arecibo
2858,216496,10,2,1,2022-12-14 01:00:05.883595,2022-12-14 01:00:03.225215,Bayamón
2859,141663,10,3,1,2022-12-14 01:00:07.298315,2022-12-14 01:00:03.225215,Carolina
2860,250514,1001,4,1,2022-12-14 01:00:07.840690,2022-12-14 01:00:03.225215,Caguas
2861,216605,1,5,1,2022-12-14 01:00:08.413672,2022-12-14 01:00:03.225215,Mayagüez
2862,212508,2,6,1,2022-12-14 01:00:08.661882,2022-12-14 01:00:03.225215,Ponce
2863,253068,15,7,1,2022-12-14 01:00:19.075764,2022-12-14 01:00:03.225215,San Juan
2864,177369,1,1,1,2022-12-14 02:00:04.962569,2022-12-14 02:00:03.235822,Arecibo
2865,216496,0,2,1,2022-12-14 02:00:09.318014,2022-12-14 02:00:03.235822,Bayamón
2866,141663,11,3,1,2022-12-14 02:00:09.784654,2022-12-14 02:00:03.235822,Carolina
2867,250514,1001,4,1,2022-12-14 02:00:10.020701,2022-12-14 02:00:03.235822,Caguas
2868,216605,1,5,1,2022-12-14 02:00:10.433826,2022-12-14 02:00:03.235822,Mayagüez
2869,212508,2,6,1,2022-12-14 02:00:10.860502,2022-12-14 02:00:03.235822,Ponce
2870,253068,17,7,1,2022-12-14 02:00:11.207229,2022-12-14 02:00:03.235822,San Juan
2871,177369,1,1,1,2022-12-14 03:00:06.388421,2022-12-14 03:00:05.274391,Arecibo
2872,216496,0,2,1,2022-12-14 03:00:18.206563,2022-12-14 03:00:05.274391,Bayamón
2873,141663,9,3,1,2022-12-14 03:00:18.722839,2022-12-14 03:00:05.274391,Carolina
2874,250514,1003,4,1,2022-12-14 03:00:18.971534,2022-12-14 03:00:05.274391,Caguas
2875,216605,2,5,1,2022-12-14 03:00:19.297292,2022-12-14 03:00:05.274391,Mayagüez
2876,212508,2,6,1,2022-12-14 03:00:19.548523,2022-12-14 03:00:05.274391,Ponce
2877,253068,3,7,1,2022-12-14 03:00:19.771524,2022-12-14 03:00:05.274391,San Juan
2878,177369,2,1,1,2022-12-14 04:00:04.064482,2022-12-14 04:00:02.755952,Arecibo
2879,216496,0,2,1,2022-12-14 04:00:13.624931,2022-12-14 04:00:02.755952,Bayamón
2880,141663,9,3,1,2022-12-14 04:00:16.491216,2022-12-14 04:00:02.755952,Carolina
2881,250514,1002,4,1,2022-12-14 04:00:16.874342,2022-12-14 04:00:02.755952,Caguas
2882,216605,2,5,1,2022-12-14 04:00:17.632199,2022-12-14 04:00:02.755952,Mayagüez
2883,212508,2,6,1,2022-12-14 04:00:18.227786,2022-12-14 04:00:02.755952,Ponce
2884,253068,3,7,1,2022-12-14 04:00:19.961223,2022-12-14 04:00:02.755952,San Juan
2885,177369,2,1,1,2022-12-14 05:00:04.652936,2022-12-14 05:00:03.919871,Arecibo
2886,216496,8,2,1,2022-12-14 05:00:06.230075,2022-12-14 05:00:03.919871,Bayamón
2887,141663,9,3,1,2022-12-14 05:00:06.465631,2022-12-14 05:00:03.919871,Carolina
2888,250514,1001,4,1,2022-12-14 05:00:06.703182,2022-12-14 05:00:03.919871,Caguas
2889,216605,1,5,1,2022-12-14 05:00:07.155147,2022-12-14 05:00:03.919871,Mayagüez
2890,212508,3,6,1,2022-12-14 05:00:09.624005,2022-12-14 05:00:03.919871,Ponce
2891,253068,3,7,1,2022-12-14 05:00:09.908693,2022-12-14 05:00:03.919871,San Juan
2892,177369,2,1,1,2022-12-14 06:00:04.500806,2022-12-14 06:00:03.017100,Arecibo
2893,216496,0,2,1,2022-12-14 06:00:05.239875,2022-12-14 06:00:03.017100,Bayamón
2894,141663,9,3,1,2022-12-14 06:00:05.525312,2022-12-14 06:00:03.017100,Carolina
2895,250514,1001,4,1,2022-12-14 06:00:06.518452,2022-12-14 06:00:03.017100,Caguas
2896,216605,1,5,1,2022-12-14 06:00:07.022712,2022-12-14 06:00:03.017100,Mayagüez
2897,212508,2,6,1,2022-12-14 06:00:09.237965,2022-12-14 06:00:03.017100,Ponce
2898,253068,3,7,1,2022-12-14 06:00:10.075872,2022-12-14 06:00:03.017100,San Juan
2899,177369,1,1,1,2022-12-14 07:00:09.308644,2022-12-14 07:00:05.940848,Arecibo
2900,216496,12,2,1,2022-12-14 07:00:09.599392,2022-12-14 07:00:05.940848,Bayamón
2901,141663,9,3,1,2022-12-14 07:00:10.703658,2022-12-14 07:00:05.940848,Carolina
2902,250514,3127,4,1,2022-12-14 07:00:10.930327,2022-12-14 07:00:05.940848,Caguas
2903,216605,2,5,1,2022-12-14 07:00:11.301903,2022-12-14 07:00:05.940848,Mayagüez
2904,212508,2,6,1,2022-12-14 07:00:12.674340,2022-12-14 07:00:05.940848,Ponce
2905,253068,23,7,1,2022-12-14 07:00:12.923630,2022-12-14 07:00:05.940848,San Juan
2906,177369,1,1,1,2022-12-14 08:00:05.899849,2022-12-14 08:00:02.955263,Arecibo
2907,216496,12,2,1,2022-12-14 08:00:06.169115,2022-12-14 08:00:02.955263,Bayamón
2908,141663,9,3,1,2022-12-14 08:00:06.401803,2022-12-14 08:00:02.955263,Carolina
2909,250514,1001,4,1,2022-12-14 08:00:17.926906,2022-12-14 08:00:02.955263,Caguas
2910,216605,2,5,1,2022-12-14 08:00:18.149598,2022-12-14 08:00:02.955263,Mayagüez
2911,212508,2,6,1,2022-12-14 08:00:18.659387,2022-12-14 08:00:02.955263,Ponce
2912,253068,23,7,1,2022-12-14 08:00:18.959156,2022-12-14 08:00:02.955263,San Juan
2913,177369,1,1,1,2022-12-14 09:00:03.861523,2022-12-14 09:00:02.785639,Arecibo
2914,216496,0,2,1,2022-12-14 09:00:04.431772,2022-12-14 09:00:02.785639,Bayamón
2915,141663,9,3,1,2022-12-14 09:00:05.775760,2022-12-14 09:00:02.785639,Carolina
2916,250514,1001,4,1,2022-12-14 09:00:06.567254,2022-12-14 09:00:02.785639,Caguas
2917,216605,2,5,1,2022-12-14 09:00:06.891556,2022-12-14 09:00:02.785639,Mayagüez
2918,212508,2,6,1,2022-12-14 09:00:07.256264,2022-12-14 09:00:02.785639,Ponce
2919,253068,23,7,1,2022-12-14 09:00:07.680270,2022-12-14 09:00:02.785639,San Juan
2920,177369,1,1,1,2022-12-14 10:00:08.941764,2022-12-14 10:00:02.675329,Arecibo
2921,216496,0,2,1,2022-12-14 10:00:21.505198,2022-12-14 10:00:02.675329,Bayamón
2922,141663,9,3,1,2022-12-14 10:00:26.086909,2022-12-14 10:00:02.675329,Carolina
2923,250514,1017,4,1,2022-12-14 10:00:26.434036,2022-12-14 10:00:02.675329,Caguas
2924,216605,1,5,1,2022-12-14 10:00:27.984007,2022-12-14 10:00:02.675329,Mayagüez
2925,212508,1,6,1,2022-12-14 10:00:28.415352,2022-12-14 10:00:02.675329,Ponce
2926,253068,23,7,1,2022-12-14 10:00:28.657036,2022-12-14 10:00:02.675329,San Juan
2927,177369,6790,1,1,2022-12-14 11:00:04.221390,2022-12-14 11:00:02.596630,Arecibo
2928,216496,1,2,1,2022-12-14 11:00:04.787383,2022-12-14 11:00:02.596630,Bayamón
2929,141663,9,3,1,2022-12-14 11:00:13.487576,2022-12-14 11:00:02.596630,Carolina
2930,250514,1033,4,1,2022-12-14 11:00:14.011952,2022-12-14 11:00:02.596630,Caguas
2931,216605,5,5,1,2022-12-14 11:00:14.265547,2022-12-14 11:00:02.596630,Mayagüez
2932,212508,5,6,1,2022-12-14 11:00:14.530723,2022-12-14 11:00:02.596630,Ponce
2933,253068,22,7,1,2022-12-14 11:00:15.265005,2022-12-14 11:00:02.596630,San Juan
2934,177369,6798,1,1,2022-12-14 12:00:04.501662,2022-12-14 12:00:03.224750,Arecibo
2935,216496,64,2,1,2022-12-14 12:00:04.745872,2022-12-14 12:00:03.224750,Bayamón
2936,141663,2,3,1,2022-12-14 12:00:05.587081,2022-12-14 12:00:03.224750,Carolina
2937,250514,1758,4,1,2022-12-14 12:00:05.823569,2022-12-14 12:00:03.224750,Caguas
2938,216605,1447,5,1,2022-12-14 12:00:06.599703,2022-12-14 12:00:03.224750,Mayagüez
2939,212508,13166,6,1,2022-12-14 12:00:07.103259,2022-12-14 12:00:03.224750,Ponce
2940,253068,26,7,1,2022-12-14 12:00:07.421270,2022-12-14 12:00:03.224750,San Juan
2941,177369,6805,1,1,2022-12-14 13:00:05.104491,2022-12-14 13:00:04.426186,Arecibo
2942,216496,94,2,1,2022-12-14 13:00:06.942509,2022-12-14 13:00:04.426186,Bayamón
2943,141663,18,3,1,2022-12-14 13:00:22.915946,2022-12-14 13:00:04.426186,Carolina
2944,250514,1936,4,1,2022-12-14 13:00:23.364202,2022-12-14 13:00:04.426186,Caguas
2945,216605,2144,5,1,2022-12-14 13:00:24.294531,2022-12-14 13:00:04.426186,Mayagüez
2946,212508,13196,6,1,2022-12-14 13:00:24.542144,2022-12-14 13:00:04.426186,Ponce
2947,253068,24,7,1,2022-12-14 13:00:24.765985,2022-12-14 13:00:04.426186,San Juan
2948,177369,6822,1,1,2022-12-14 14:00:04.188210,2022-12-14 14:00:02.708270,Arecibo
2949,216496,121,2,1,2022-12-14 14:00:05.047800,2022-12-14 14:00:02.708270,Bayamón
2950,141663,83,3,1,2022-12-14 14:00:05.538092,2022-12-14 14:00:02.708270,Carolina
2951,250514,1751,4,1,2022-12-14 14:00:05.815201,2022-12-14 14:00:02.708270,Caguas
2952,216605,1661,5,1,2022-12-14 14:00:06.082553,2022-12-14 14:00:02.708270,Mayagüez
2953,212508,10034,6,1,2022-12-14 14:00:06.676802,2022-12-14 14:00:02.708270,Ponce
2954,253068,25,7,1,2022-12-14 14:00:07.013136,2022-12-14 14:00:02.708270,San Juan
2955,177369,6815,1,1,2022-12-14 15:00:04.934607,2022-12-14 15:00:03.704524,Arecibo
2956,216496,132,2,1,2022-12-14 15:00:18.880855,2022-12-14 15:00:03.704524,Bayamón
2957,141663,18,3,1,2022-12-14 15:00:19.469131,2022-12-14 15:00:03.704524,Carolina
2958,250514,1724,4,1,2022-12-14 15:00:20.105101,2022-12-14 15:00:03.704524,Caguas
2959,216605,1693,5,1,2022-12-14 15:00:20.367824,2022-12-14 15:00:03.704524,Mayagüez
2960,212508,10031,6,1,2022-12-14 15:00:21.267709,2022-12-14 15:00:03.704524,Ponce
2961,253068,26,7,1,2022-12-14 15:00:21.543817,2022-12-14 15:00:03.704524,San Juan
2962,177369,6813,1,1,2022-12-14 16:00:05.246679,2022-12-14 16:00:04.436081,Arecibo
2963,216496,121,2,1,2022-12-14 16:00:05.536497,2022-12-14 16:00:04.436081,Bayamón
2964,141663,16,3,1,2022-12-14 16:00:06.104552,2022-12-14 16:00:04.436081,Carolina
2965,250514,664,4,1,2022-12-14 16:00:17.129386,2022-12-14 16:00:04.436081,Caguas
2966,216605,1696,5,1,2022-12-14 16:00:17.372206,2022-12-14 16:00:04.436081,Mayagüez
2967,212508,8077,6,1,2022-12-14 16:00:17.643667,2022-12-14 16:00:04.436081,Ponce
2968,253068,44,7,1,2022-12-14 16:00:18.698778,2022-12-14 16:00:04.436081,San Juan
2969,177369,7592,1,1,2022-12-14 17:00:04.069988,2022-12-14 17:00:02.745642,Arecibo
2970,216496,76,2,1,2022-12-14 17:00:04.766152,2022-12-14 17:00:02.745642,Bayamón
2971,141663,3,3,1,2022-12-14 17:00:05.339466,2022-12-14 17:00:02.745642,Carolina
2972,250514,629,4,1,2022-12-14 17:00:06.463457,2022-12-14 17:00:02.745642,Caguas
2973,216605,1694,5,1,2022-12-14 17:00:07.260587,2022-12-14 17:00:02.745642,Mayagüez
2974,212508,8078,6,1,2022-12-14 17:00:24.448894,2022-12-14 17:00:02.745642,Ponce
2975,253068,25,7,1,2022-12-14 17:00:24.751890,2022-12-14 17:00:02.745642,San Juan
2976,177369,7602,1,1,2022-12-14 18:00:03.504421,2022-12-14 18:00:02.564610,Arecibo
2977,216496,89,2,1,2022-12-14 18:00:03.952405,2022-12-14 18:00:02.564610,Bayamón
2978,141663,3,3,1,2022-12-14 18:00:04.550358,2022-12-14 18:00:02.564610,Carolina
2979,250514,626,4,1,2022-12-14 18:00:05.073085,2022-12-14 18:00:02.564610,Caguas
2980,216605,1651,5,1,2022-12-14 18:00:06.121397,2022-12-14 18:00:02.564610,Mayagüez
2981,212508,56,6,1,2022-12-14 18:00:07.258114,2022-12-14 18:00:02.564610,Ponce
2982,253068,30,7,1,2022-12-14 18:00:07.648377,2022-12-14 18:00:02.564610,San Juan
2983,177369,7589,1,1,2022-12-14 19:00:04.919126,2022-12-14 19:00:03.586581,Arecibo
2984,216496,90,2,1,2022-12-14 19:00:05.254275,2022-12-14 19:00:03.586581,Bayamón
2985,141663,14,3,1,2022-12-14 19:00:08.194799,2022-12-14 19:00:03.586581,Carolina
2986,250514,647,4,1,2022-12-14 19:00:11.665599,2022-12-14 19:00:03.586581,Caguas
2987,216605,1661,5,1,2022-12-14 19:00:13.451749,2022-12-14 19:00:03.586581,Mayagüez
2988,212508,71,6,1,2022-12-14 19:00:21.653942,2022-12-14 19:00:03.586581,Ponce
2989,253068,24,7,1,2022-12-14 19:00:22.554410,2022-12-14 19:00:03.586581,San Juan
2990,177369,780,1,1,2022-12-14 20:00:07.273774,2022-12-14 20:00:05.160260,Arecibo
2991,216496,117,2,1,2022-12-14 20:00:07.553368,2022-12-14 20:00:05.160260,Bayamón
2992,141663,13,3,1,2022-12-14 20:00:07.831280,2022-12-14 20:00:05.160260,Carolina
2993,250514,532,4,1,2022-12-14 20:00:09.339545,2022-12-14 20:00:05.160260,Caguas
2994,216605,231,5,1,2022-12-14 20:00:09.605855,2022-12-14 20:00:05.160260,Mayagüez
2995,212508,34,6,1,2022-12-14 20:00:10.051708,2022-12-14 20:00:05.160260,Ponce
2996,253068,24,7,1,2022-12-14 20:00:10.565027,2022-12-14 20:00:05.160260,San Juan
2997,177369,2,1,1,2022-12-14 21:00:05.392510,2022-12-14 21:00:03.979472,Arecibo
2998,216496,66,2,1,2022-12-14 21:00:06.052710,2022-12-14 21:00:03.979472,Bayamón
2999,141663,2,3,1,2022-12-14 21:00:14.871195,2022-12-14 21:00:03.979472,Carolina
3000,250514,567,4,1,2022-12-14 21:00:15.118158,2022-12-14 21:00:03.979472,Caguas
3001,216605,237,5,1,2022-12-14 21:00:15.663566,2022-12-14 21:00:03.979472,Mayagüez
3002,212508,35,6,1,2022-12-14 21:00:26.584214,2022-12-14 21:00:03.979472,Ponce
3003,253068,25,7,1,2022-12-14 21:00:26.976868,2022-12-14 21:00:03.979472,San Juan
3004,177369,2,1,1,2022-12-14 22:00:04.676650,2022-12-14 22:00:03.159994,Arecibo
3005,216496,3,2,1,2022-12-14 22:00:05.473508,2022-12-14 22:00:03.159994,Bayamón
3006,141663,1,3,1,2022-12-14 22:00:05.874204,2022-12-14 22:00:03.159994,Carolina
3007,250514,686,4,1,2022-12-14 22:00:06.119985,2022-12-14 22:00:03.159994,Caguas
3008,216605,224,5,1,2022-12-14 22:00:06.382926,2022-12-14 22:00:03.159994,Mayagüez
3009,212508,10,6,1,2022-12-14 22:00:08.962627,2022-12-14 22:00:03.159994,Ponce
3010,253068,26,7,1,2022-12-14 22:00:09.260597,2022-12-14 22:00:03.159994,San Juan
3011,177369,1,1,1,2022-12-14 23:00:05.449236,2022-12-14 23:00:04.618056,Arecibo
3012,216496,2,2,1,2022-12-14 23:00:06.024369,2022-12-14 23:00:04.618056,Bayamón
3013,141663,2,3,1,2022-12-14 23:00:06.600976,2022-12-14 23:00:04.618056,Carolina
3014,250514,36,4,1,2022-12-14 23:00:06.959049,2022-12-14 23:00:04.618056,Caguas
3015,216605,202,5,1,2022-12-14 23:00:17.116516,2022-12-14 23:00:04.618056,Mayagüez
3016,212508,13,6,1,2022-12-14 23:00:17.394978,2022-12-14 23:00:04.618056,Ponce
3017,253068,24,7,1,2022-12-14 23:00:18.076048,2022-12-14 23:00:04.618056,San Juan
3018,177369,2,1,1,2022-12-15 00:00:05.595900,2022-12-15 00:00:04.886323,Arecibo
3019,216496,0,2,1,2022-12-15 00:00:06.444162,2022-12-15 00:00:04.886323,Bayamón
3020,141663,2,3,1,2022-12-15 00:00:10.518476,2022-12-15 00:00:04.886323,Carolina
3021,250514,2,4,1,2022-12-15 00:00:11.160488,2022-12-15 00:00:04.886323,Caguas
3022,216605,202,5,1,2022-12-15 00:00:11.498258,2022-12-15 00:00:04.886323,Mayagüez
3023,212508,13,6,1,2022-12-15 00:00:13.355119,2022-12-15 00:00:04.886323,Ponce
3024,253068,25,7,1,2022-12-15 00:00:14.173232,2022-12-15 00:00:04.886323,San Juan
3025,177369,0,1,1,2022-12-15 01:00:04.868424,2022-12-15 01:00:04.043277,Arecibo
3026,216496,0,2,1,2022-12-15 01:00:05.308862,2022-12-15 01:00:04.043277,Bayamón
3027,141663,1,3,1,2022-12-15 01:00:08.658775,2022-12-15 01:00:04.043277,Carolina
3028,250514,2,4,1,2022-12-15 01:00:08.897191,2022-12-15 01:00:04.043277,Caguas
3029,216605,2,5,1,2022-12-15 01:00:09.383863,2022-12-15 01:00:04.043277,Mayagüez
3030,212508,1,6,1,2022-12-15 01:00:09.619835,2022-12-15 01:00:04.043277,Ponce
3031,253068,7,7,1,2022-12-15 01:00:09.973038,2022-12-15 01:00:04.043277,San Juan
3032,177369,2,1,1,2022-12-15 02:00:05.357902,2022-12-15 02:00:03.114330,Arecibo
3033,216496,1,2,1,2022-12-15 02:00:05.829871,2022-12-15 02:00:03.114330,Bayamón
3034,141663,1,3,1,2022-12-15 02:00:06.095660,2022-12-15 02:00:03.114330,Carolina
3035,250514,5,4,1,2022-12-15 02:00:06.551890,2022-12-15 02:00:03.114330,Caguas
3036,216605,2,5,1,2022-12-15 02:00:06.896351,2022-12-15 02:00:03.114330,Mayagüez
3037,212508,120,6,1,2022-12-15 02:00:07.175221,2022-12-15 02:00:03.114330,Ponce
3038,253068,7,7,1,2022-12-15 02:00:07.946159,2022-12-15 02:00:03.114330,San Juan
3039,177369,0,1,1,2022-12-15 03:00:04.407048,2022-12-15 03:00:02.871621,Arecibo
3040,216496,2,2,1,2022-12-15 03:00:05.945225,2022-12-15 03:00:02.871621,Bayamón
3041,141663,0,3,1,2022-12-15 03:00:09.053837,2022-12-15 03:00:02.871621,Carolina
3042,250514,5,4,1,2022-12-15 03:00:10.092796,2022-12-15 03:00:02.871621,Caguas
3043,216605,2,5,1,2022-12-15 03:00:10.928267,2022-12-15 03:00:02.871621,Mayagüez
3044,212508,120,6,1,2022-12-15 03:00:11.655096,2022-12-15 03:00:02.871621,Ponce
3045,253068,4,7,1,2022-12-15 03:00:17.724986,2022-12-15 03:00:02.871621,San Juan
3046,177369,0,1,1,2022-12-15 04:00:06.068757,2022-12-15 04:00:04.234103,Arecibo
3047,216496,36,2,1,2022-12-15 04:00:08.014198,2022-12-15 04:00:04.234103,Bayamón
3048,141663,0,3,1,2022-12-15 04:00:08.360588,2022-12-15 04:00:04.234103,Carolina
3049,250514,5,4,1,2022-12-15 04:00:09.629245,2022-12-15 04:00:04.234103,Caguas
3050,216605,2,5,1,2022-12-15 04:00:10.086487,2022-12-15 04:00:04.234103,Mayagüez
3051,212508,121,6,1,2022-12-15 04:00:10.311354,2022-12-15 04:00:04.234103,Ponce
3052,253068,4,7,1,2022-12-15 04:00:12.568863,2022-12-15 04:00:04.234103,San Juan
3053,177369,0,1,1,2022-12-15 05:00:04.944652,2022-12-15 05:00:04.220271,Arecibo
3054,216496,35,2,1,2022-12-15 05:00:09.912665,2022-12-15 05:00:04.220271,Bayamón
3055,141663,0,3,1,2022-12-15 05:00:10.165962,2022-12-15 05:00:04.220271,Carolina
3056,250514,16,4,1,2022-12-15 05:00:12.387418,2022-12-15 05:00:04.220271,Caguas
3057,216605,2,5,1,2022-12-15 05:00:23.984389,2022-12-15 05:00:04.220271,Mayagüez
3058,212508,121,6,1,2022-12-15 05:00:24.440337,2022-12-15 05:00:04.220271,Ponce
3059,253068,4,7,1,2022-12-15 05:00:28.233392,2022-12-15 05:00:04.220271,San Juan
3060,177369,0,1,1,2022-12-15 06:00:05.891243,2022-12-15 06:00:05.211086,Arecibo
3061,216496,35,2,1,2022-12-15 06:00:21.621301,2022-12-15 06:00:05.211086,Bayamón
3062,141663,0,3,1,2022-12-15 06:00:24.620283,2022-12-15 06:00:05.211086,Carolina
3063,250514,16,4,1,2022-12-15 06:00:25.266156,2022-12-15 06:00:05.211086,Caguas
3064,216605,2,5,1,2022-12-15 06:00:26.070815,2022-12-15 06:00:05.211086,Mayagüez
3065,212508,121,6,1,2022-12-15 06:00:28.027867,2022-12-15 06:00:05.211086,Ponce
3066,253068,4,7,1,2022-12-15 06:00:28.670547,2022-12-15 06:00:05.211086,San Juan
3067,177369,0,1,1,2022-12-15 07:00:07.565378,2022-12-15 07:00:05.949920,Arecibo
3068,216496,35,2,1,2022-12-15 07:00:07.947633,2022-12-15 07:00:05.949920,Bayamón
3069,141663,0,3,1,2022-12-15 07:00:08.354326,2022-12-15 07:00:05.949920,Carolina
3070,250514,16,4,1,2022-12-15 07:00:08.838850,2022-12-15 07:00:05.949920,Caguas
3071,216605,2,5,1,2022-12-15 07:00:09.800589,2022-12-15 07:00:05.949920,Mayagüez
3072,212508,121,6,1,2022-12-15 07:00:22.422109,2022-12-15 07:00:05.949920,Ponce
3073,253068,4,7,1,2022-12-15 07:00:23.033618,2022-12-15 07:00:05.949920,San Juan
3074,177369,0,1,1,2022-12-15 08:00:04.398215,2022-12-15 08:00:03.138805,Arecibo
3075,216496,35,2,1,2022-12-15 08:00:05.613872,2022-12-15 08:00:03.138805,Bayamón
3076,141663,0,3,1,2022-12-15 08:00:06.063755,2022-12-15 08:00:03.138805,Carolina
