outage_data_id,total_clients,clients_without_power_service,region_id,source_id,source_last_updated_on,data_fetched_on
1195,216605,0,5,1,00:07.4,00:03.7
1196,212508,0,6,1,00:07.8,00:03.7
1197,253068,0,7,1,00:08.1,00:03.7
1198,177369,98,1,1,00:09.8,00:03.7
1199,216496,411,2,1,00:10.1,00:03.7
1200,141663,280,3,1,00:10.3,00:03.7
1201,250514,22,4,1,00:10.5,00:03.7
1202,216605,0,5,1,00:11.8,00:03.7
1203,212508,0,6,1,00:12.6,00:03.7
1204,253068,0,7,1,00:14.1,00:03.7
1205,177369,98,1,1,00:04.3,00:03.2
1206,216496,247,2,1,00:05.2,00:03.2
1207,141663,789,3,1,00:05.5,00:03.2
1208,250514,22,4,1,00:07.3,00:03.2
1209,216605,0,5,1,00:07.5,00:03.2
1210,212508,0,6,1,00:08.0,00:03.2
1211,253068,0,7,1,00:08.7,00:03.2
1212,177369,98,1,1,00:03.9,00:02.6
1213,216496,247,2,1,00:04.7,00:02.6
1214,141663,0,3,1,00:05.0,00:02.6
1215,250514,0,4,1,00:10.2,00:02.6
1216,216605,0,5,1,00:14.7,00:02.6
1217,212508,0,6,1,00:14.9,00:02.6
1218,253068,0,7,1,00:16.0,00:02.6
1219,177369,98,1,1,00:06.8,00:05.9
1220,216496,247,2,1,00:07.3,00:05.9
1221,141663,2,3,1,00:07.5,00:05.9
1222,250514,9,4,1,00:08.1,00:05.9
1223,216605,33,5,1,00:08.3,00:05.9
1224,212508,37,6,1,00:08.5,00:05.9
1225,253068,38,7,1,00:08.9,00:05.9
1226,177369,100,1,1,00:04.3,00:03.5
1227,216496,250,2,1,00:04.7,00:03.5
1228,141663,2,3,1,00:05.0,00:03.5
1229,250514,9,4,1,00:09.2,00:03.5
1230,216605,32,5,1,00:10.1,00:03.5
1231,212508,38,6,1,00:10.3,00:03.5
1232,253068,38,7,1,00:10.6,00:03.5
1234,216496,277,2,1,00:06.4,00:02.9
1236,250514,10,4,1,00:13.9,00:02.9
1238,212508,39,6,1,00:20.0,00:02.9
1240,177369,99,1,1,00:04.3,00:03.0
1242,141663,2,3,1,00:10.3,00:03.0
1244,216605,35,5,1,00:12.8,00:03.0
1246,253068,38,7,1,00:13.4,00:03.0
1248,216496,454,2,1,00:05.2,00:04.1
1250,250514,179,4,1,00:07.2,00:04.1
1252,212508,38,6,1,00:14.1,00:04.1
1254,177369,101,1,1,00:05.4,00:04.7
1256,141663,34,3,1,00:09.1,00:04.7
1258,216605,182,5,1,00:11.3,00:04.7
1260,253068,43,7,1,00:13.8,00:04.7
1262,216496,804,2,1,00:07.0,00:04.0
1264,250514,297,4,1,00:07.5,00:04.0
1266,212508,653,6,1,00:12.7,00:04.0
1268,177369,425,1,1,00:04.5,00:03.1
1270,141663,43,3,1,00:24.0,00:03.1
1272,216605,196,5,1,00:24.7,00:03.1
1274,253068,65,7,1,00:39.4,00:03.1
1276,216496,678,2,1,00:05.1,00:03.5
1278,250514,304,4,1,00:05.6,00:03.5
1280,212508,28,6,1,00:06.3,00:03.5
1282,177369,3774,1,1,00:05.2,00:04.0
1284,141663,26,3,1,00:06.5,00:04.0
1286,216605,10,5,1,00:07.3,00:04.0
1288,253068,3041,7,1,00:08.2,00:04.0
1290,216496,830,2,1,00:08.8,00:04.0
1292,250514,8746,4,1,00:09.3,00:04.0
1294,212508,20,6,1,00:25.4,00:04.0
1296,177369,311,1,1,00:03.6,00:02.6
1298,141663,276,3,1,00:04.3,00:02.6
1300,216605,11,5,1,00:06.7,00:02.6
1302,253068,770,7,1,00:20.2,00:02.6
1303,177369,327,1,1,00:04.3,00:03.4
1304,216496,353,2,1,00:04.8,00:03.4
1305,141663,51,3,1,00:05.0,00:03.4
1306,250514,748,4,1,00:05.4,00:03.4
1307,216605,292,5,1,00:05.9,00:03.4
1308,212508,4,6,1,00:06.4,00:03.4
1309,253068,597,7,1,00:10.4,00:03.4
1310,177369,146,1,1,00:05.4,00:03.3
1311,216496,342,2,1,00:07.1,00:03.3
1312,141663,225,3,1,00:08.1,00:03.3
1313,250514,866,4,1,00:09.1,00:03.3
1314,216605,290,5,1,00:09.7,00:03.3
1315,212508,27,6,1,00:10.7,00:03.3
1316,253068,663,7,1,00:11.0,00:03.3
1317,177369,667,1,1,00:04.6,00:03.0
1318,216496,318,2,1,00:04.9,00:03.0
1319,141663,232,3,1,00:05.4,00:03.0
1320,250514,1063,4,1,00:05.8,00:03.0
1321,216605,36,5,1,00:09.2,00:03.0
1322,212508,6,6,1,00:09.6,00:03.0
1323,253068,652,7,1,00:10.9,00:03.0
1324,177369,166,1,1,00:04.3,00:03.0
1325,216496,325,2,1,00:04.8,00:03.0
1326,141663,472,3,1,00:05.2,00:03.0
1327,250514,281,4,1,00:05.9,00:03.0
1328,216605,38,5,1,00:06.7,00:03.0
1329,212508,11,6,1,00:07.0,00:03.0
1330,253068,2481,7,1,00:07.3,00:03.0
1331,177369,2958,1,1,00:06.2,00:05.0
1332,216496,398,2,1,00:21.3,00:05.0
1333,141663,534,3,1,00:32.3,00:05.0
1334,250514,253,4,1,00:32.5,00:05.0
1335,216605,247,5,1,00:41.6,00:05.0
1336,212508,120,6,1,00:42.6,00:05.0
1337,253068,2537,7,1,00:47.5,00:05.0
1338,177369,1940,1,1,00:05.7,00:05.0
1339,216496,592,2,1,00:05.9,00:05.0
1340,141663,340,3,1,00:07.7,00:05.0
1341,250514,279,4,1,00:07.9,00:05.0
1342,216605,4,5,1,00:08.2,00:05.0
1343,212508,63,6,1,00:08.7,00:05.0
1344,253068,2801,7,1,00:08.9,00:05.0
1345,177369,460,1,1,00:08.4,00:03.1
1346,216496,628,2,1,00:08.7,00:03.1
1347,141663,382,3,1,00:09.4,00:03.1
1348,250514,475,4,1,00:14.7,00:03.1
1349,216605,1,5,1,00:19.4,00:03.1
1350,212508,67,6,1,00:19.6,00:03.1
1351,253068,2498,7,1,00:26.2,00:03.1
1352,177369,414,1,1,00:06.0,00:05.3
1353,216496,629,2,1,00:06.2,00:05.3
1354,141663,415,3,1,00:43.8,00:05.3
1355,250514,281,4,1,00:44.7,00:05.3
1356,216605,2,5,1,00:45.0,00:05.3
1357,212508,69,6,1,00:45.3,00:05.3
1358,253068,243,7,1,00:46.5,00:05.3
1359,177369,20,1,1,00:05.3,00:04.3
1360,216496,635,2,1,00:05.6,00:04.3
1361,141663,230,3,1,00:05.8,00:04.3
1362,250514,159,4,1,00:06.1,00:04.3
1363,216605,1,5,1,00:06.3,00:04.3
1364,212508,71,6,1,00:11.0,00:04.3
1365,253068,238,7,1,00:11.3,00:04.3
1366,177369,20,1,1,00:19.3,00:05.0
1367,216496,464,2,1,00:19.6,00:05.0
1368,141663,129,3,1,00:20.2,00:05.0
1369,250514,151,4,1,00:20.6,00:05.0
1370,216605,1,5,1,00:20.9,00:05.0
1371,212508,73,6,1,00:21.6,00:05.0
1372,253068,239,7,1,00:22.0,00:05.0
1373,177369,22,1,1,00:09.8,00:04.6
1374,216496,472,2,1,00:21.0,00:04.6
1375,141663,130,3,1,00:21.3,00:04.6
1376,250514,152,4,1,00:21.5,00:04.6
1377,216605,3,5,1,00:37.3,00:04.6
1378,212508,80,6,1,00:51.0,00:04.6
1379,253068,231,7,1,00:51.2,00:04.6
1380,177369,160,1,1,00:04.6,00:03.5
1381,216496,344,2,1,00:18.2,00:03.5
1382,141663,168,3,1,00:22.0,00:03.5
1383,250514,154,4,1,00:22.3,00:03.5
1384,216605,4,5,1,00:23.2,00:03.5
1385,212508,75,6,1,00:23.7,00:03.5
1386,253068,232,7,1,00:24.4,00:03.5
1387,177369,162,1,1,00:33.0,00:05.4
1388,216496,373,2,1,00:34.2,00:05.4
1389,141663,166,3,1,00:34.5,00:05.4
1390,250514,258,4,1,00:35.4,00:05.4
1391,216605,4,5,1,00:36.3,00:05.4
1392,212508,142,6,1,00:38.7,00:05.4
1393,253068,184,7,1,00:38.9,00:05.4
1394,177369,36,1,1,00:04.1,00:02.8
1395,216496,261,2,1,00:04.4,00:02.8
1396,141663,171,3,1,00:06.7,00:02.8
1397,250514,344,4,1,00:10.0,00:02.8
1398,216605,4,5,1,00:14.7,00:02.8
1399,212508,140,6,1,00:17.7,00:02.8
1400,253068,185,7,1,00:18.0,00:02.8
1401,177369,37,1,1,00:27.0,00:04.2
1402,216496,265,2,1,00:30.5,00:04.2
1403,141663,171,3,1,00:33.6,00:04.2
1404,250514,345,4,1,00:33.9,00:04.2
1405,216605,4,5,1,00:34.2,00:04.2
1406,212508,140,6,1,00:36.3,00:04.2
1407,253068,185,7,1,00:36.7,00:04.2
1408,177369,0,1,1,00:04.1,00:02.7
1409,216496,0,2,1,00:05.1,00:02.7
1410,141663,0,3,1,00:05.3,00:02.7
1411,250514,0,4,1,00:05.8,00:02.7
1412,216605,0,5,1,00:06.0,00:02.7
1413,212508,0,6,1,00:06.3,00:02.7
1414,253068,0,7,1,00:07.2,00:02.7
1415,177369,338,1,1,00:05.8,00:04.9
1416,216496,279,2,1,00:06.4,00:04.9
1417,141663,207,3,1,00:07.1,00:04.9
1418,250514,351,4,1,00:08.0,00:04.9
1419,216605,76,5,1,00:08.9,00:04.9
1420,212508,147,6,1,00:11.3,00:04.9
1421,253068,188,7,1,00:12.1,00:04.9
1422,177369,502,1,1,00:17.5,00:04.8
1423,216496,303,2,1,00:18.2,00:04.8
1424,141663,232,3,1,00:18.7,00:04.8
1425,250514,409,4,1,00:19.4,00:04.8
1426,216605,152,5,1,00:19.7,00:04.8
1427,212508,149,6,1,00:19.9,00:04.8
1428,253068,2555,7,1,00:20.7,00:04.8
1429,177369,799,1,1,00:03.3,00:02.4
1430,216496,318,2,1,00:03.8,00:02.4
1431,141663,204,3,1,00:04.3,00:02.4
1432,250514,470,4,1,00:04.5,00:02.4
1433,216605,338,5,1,00:04.8,00:02.4
1434,212508,161,6,1,00:06.1,00:02.4
1435,253068,2616,7,1,00:06.3,00:02.4
1436,177369,1124,1,1,00:04.9,00:04.1
1437,216496,254,2,1,00:05.2,00:04.1
1438,141663,214,3,1,00:05.5,00:04.1
1439,250514,585,4,1,00:36.8,00:04.1
1440,216605,281,5,1,00:37.6,00:04.1
1441,212508,217,6,1,00:37.8,00:04.1
1442,253068,2659,7,1,00:38.5,00:04.1
1443,177369,3943,1,1,00:09.8,00:04.0
1444,216496,254,2,1,00:10.4,00:04.0
1445,141663,316,3,1,00:11.0,00:04.0
1446,250514,1128,4,1,00:11.5,00:04.0
1447,216605,209,5,1,00:12.1,00:04.0
1448,212508,215,6,1,00:12.4,00:04.0
1449,253068,3401,7,1,00:12.7,00:04.0
1450,177369,4529,1,1,00:03.7,00:02.6
1451,216496,280,2,1,00:08.4,00:02.6
1452,141663,176,3,1,00:08.7,00:02.6
1453,250514,19927,4,1,00:16.8,00:02.6
1454,216605,4473,5,1,00:17.3,00:02.6
1455,212508,5854,6,1,00:17.6,00:02.6
1456,253068,1472,7,1,00:18.9,00:02.6
1457,177369,1566,1,1,00:03.7,00:02.9
1458,216496,195,2,1,00:05.7,00:02.9
1459,141663,170,3,1,00:06.1,00:02.9
1460,250514,624,4,1,00:06.6,00:02.9
1461,216605,1491,5,1,00:07.5,00:02.9
1462,212508,1785,6,1,00:07.7,00:02.9
1463,253068,1355,7,1,00:08.0,00:02.9
1464,177369,1601,1,1,00:05.9,00:05.1
1465,216496,495,2,1,00:12.6,00:05.1
1466,141663,212,3,1,00:12.8,00:05.1
1467,250514,794,4,1,00:13.1,00:05.1
1468,216605,1670,5,1,00:13.3,00:05.1
1469,212508,4247,6,1,00:13.5,00:05.1
1470,253068,1257,7,1,00:13.8,00:05.1
1471,177369,1735,1,1,00:03.7,00:02.7
1472,216496,893,2,1,00:04.2,00:02.7
1473,141663,123,3,1,00:04.4,00:02.7
1474,250514,736,4,1,00:05.0,00:02.7
1475,216605,902,5,1,00:05.3,00:02.7
1476,212508,4100,6,1,00:05.7,00:02.7
1477,253068,3710,7,1,00:06.0,00:02.7
1478,177369,1662,1,1,00:05.3,00:04.4
1479,216496,408,2,1,00:06.0,00:04.4
1480,141663,124,3,1,00:06.3,00:04.4
1481,250514,609,4,1,00:21.8,00:04.4
1482,216605,1191,5,1,00:22.3,00:04.4
1483,212508,4112,6,1,00:22.7,00:04.4
1484,253068,3707,7,1,00:23.2,00:04.4
1485,177369,1122,1,1,00:04.3,00:03.1
1486,216496,447,2,1,00:05.2,00:03.1
1487,141663,154,3,1,00:05.6,00:03.1
1488,250514,289,4,1,00:05.8,00:03.1
1489,216605,1061,5,1,00:06.1,00:03.1
1490,212508,4036,6,1,00:07.1,00:03.1
1491,253068,1287,7,1,00:07.4,00:03.1
1492,177369,693,1,1,00:04.6,00:03.5
1493,216496,336,2,1,00:04.9,00:03.5
1494,141663,88,3,1,00:18.1,00:03.5
1495,250514,269,4,1,00:18.4,00:03.5
1496,216605,101,5,1,00:18.9,00:03.5
1497,212508,427,6,1,00:19.1,00:03.5
1498,253068,1495,7,1,00:19.5,00:03.5
1499,177369,773,1,1,00:05.4,00:04.5
1500,216496,208,2,1,00:05.6,00:04.5
1501,141663,3,3,1,00:06.8,00:04.5
1502,250514,422,4,1,00:07.1,00:04.5
1503,216605,36,5,1,00:07.4,00:04.5
1504,212508,457,6,1,00:07.7,00:04.5
1505,253068,2056,7,1,00:08.4,00:04.5
1506,177369,383,1,1,00:04.8,00:03.8
1507,216496,62,2,1,00:05.1,00:03.8
1508,141663,5,3,1,00:05.5,00:03.8
1509,250514,1279,4,1,00:07.8,00:03.8
1510,216605,854,5,1,00:09.1,00:03.8
1511,212508,447,6,1,00:09.7,00:03.8
1512,253068,2050,7,1,00:10.3,00:03.8
1513,177369,319,1,1,00:04.8,00:04.0
1514,216496,172,2,1,00:05.6,00:04.0
1515,141663,3,3,1,00:18.0,00:04.0
1516,250514,472,4,1,00:19.2,00:04.0
1517,216605,41,5,1,00:19.4,00:04.0
1518,212508,591,6,1,00:19.7,00:04.0
1519,253068,900,7,1,00:20.1,00:04.0
1520,177369,386,1,1,00:04.9,00:03.7
1521,216496,172,2,1,00:05.2,00:03.7
1522,141663,1,3,1,00:07.6,00:03.7
1523,250514,63,4,1,00:08.2,00:03.7
1524,216605,41,5,1,00:08.5,00:03.7
1525,212508,726,6,1,00:08.7,00:03.7
1526,253068,904,7,1,00:20.1,00:03.7
1527,177369,388,1,1,00:04.3,00:03.3
1528,216496,183,2,1,00:05.2,00:03.3
1529,141663,1,3,1,00:05.8,00:03.3
1530,250514,62,4,1,00:06.1,00:03.3
1531,216605,33,5,1,00:06.6,00:03.3
1532,212508,219,6,1,00:06.8,00:03.3
1533,253068,454,7,1,00:07.7,00:03.3
1534,177369,32,1,1,00:03.9,00:02.7
1535,216496,3,2,1,00:04.2,00:02.7
1536,141663,21,3,1,00:09.3,00:02.7
1537,250514,62,4,1,00:09.6,00:02.7
1538,216605,33,5,1,00:10.2,00:02.7
1539,212508,126,6,1,00:10.5,00:02.7
1540,253068,463,7,1,00:12.7,00:02.7
1541,177369,130,1,1,00:03.9,00:02.6
1542,216496,8,2,1,00:04.3,00:02.6
1543,141663,51,3,1,00:04.7,00:02.6
1544,250514,151,4,1,00:07.0,00:02.6
1545,216605,39,5,1,00:07.7,00:02.6
1546,212508,108,6,1,00:10.0,00:02.6
1547,253068,517,7,1,00:11.9,00:02.6
1548,177369,17,1,1,00:04.4,00:03.2
1549,216496,5,2,1,00:04.7,00:03.2
1550,141663,49,3,1,00:09.5,00:03.2
1551,250514,86,4,1,00:09.8,00:03.2
1552,216605,44,5,1,00:10.3,00:03.2
1553,212508,98,6,1,00:10.8,00:03.2
1554,253068,567,7,1,00:11.9,00:03.2
1555,177369,18,1,1,00:08.2,00:05.6
1556,216496,3,2,1,00:10.5,00:05.6
1557,141663,48,3,1,00:11.5,00:05.6
1558,250514,85,4,1,00:12.6,00:05.6
1559,216605,40,5,1,00:15.8,00:05.6
1560,212508,119,6,1,00:17.5,00:05.6
1561,253068,568,7,1,00:18.1,00:05.6
1562,177369,30,1,1,00:04.5,00:03.4
1563,216496,14,2,1,00:05.1,00:03.4
1564,141663,53,3,1,00:05.4,00:03.4
1565,250514,86,4,1,00:05.6,00:03.4
1566,216605,41,5,1,00:06.0,00:03.4
1567,212508,118,6,1,00:06.2,00:03.4
1568,253068,533,7,1,00:07.7,00:03.4
1569,177369,27,1,1,00:04.4,00:02.6
1570,216496,78,2,1,00:04.9,00:02.6
1571,141663,50,3,1,00:05.1,00:02.6
1572,250514,78,4,1,00:08.9,00:02.6
1573,216605,44,5,1,00:09.6,00:02.6
1574,212508,118,6,1,00:10.1,00:02.6
1575,253068,514,7,1,00:10.4,00:02.6
1576,177369,26,1,1,00:06.2,00:05.0
1577,216496,80,2,1,00:06.7,00:05.0
1578,141663,51,3,1,00:27.1,00:05.0
1579,250514,78,4,1,00:27.4,00:05.0
1580,216605,66,5,1,00:28.0,00:05.0
1581,212508,116,6,1,00:28.2,00:05.0
1582,253068,523,7,1,00:28.9,00:05.0
1583,177369,42,1,1,00:04.5,00:02.8
1584,216496,84,2,1,00:04.8,00:02.8
1585,141663,52,3,1,00:05.1,00:02.8
1586,250514,194,4,1,00:05.8,00:02.8
1587,216605,70,5,1,00:07.1,00:02.8
1588,212508,121,6,1,00:09.1,00:02.8
1589,253068,792,7,1,00:09.4,00:02.8
1590,177369,96,1,1,00:04.9,00:04.2
1591,216496,85,2,1,00:05.2,00:04.2
1592,141663,55,3,1,00:05.7,00:04.2
1593,250514,323,4,1,00:10.6,00:04.2
1594,216605,80,5,1,00:10.9,00:04.2
1595,212508,51,6,1,00:11.2,00:04.2
1596,253068,798,7,1,00:11.5,00:04.2
1597,177369,1802,1,1,00:14.4,00:04.8
1598,216496,493,2,1,00:22.8,00:04.8
1599,141663,105,3,1,00:23.1,00:04.8
1600,250514,325,4,1,00:25.7,00:04.8
1601,216605,254,5,1,00:26.2,00:04.8
1602,212508,62,6,1,00:26.6,00:04.8
1603,253068,808,7,1,00:26.9,00:04.8
1604,177369,2134,1,1,00:05.7,00:02.7
1605,216496,598,2,1,00:06.0,00:02.7
1606,141663,236,3,1,00:09.8,00:02.7
1607,250514,348,4,1,00:10.1,00:02.7
1608,216605,1504,5,1,00:10.4,00:02.7
1609,212508,72,6,1,00:10.6,00:02.7
1610,253068,778,7,1,00:11.1,00:02.7
1611,177369,2094,1,1,00:05.0,00:03.4
1612,216496,619,2,1,00:05.3,00:03.4
1613,141663,1412,3,1,00:05.7,00:03.4
1614,250514,289,4,1,00:06.6,00:03.4
1615,216605,2124,5,1,00:07.0,00:03.4
1616,212508,108,6,1,00:07.4,00:03.4
1617,253068,947,7,1,00:08.1,00:03.4
1618,177369,2282,1,1,00:05.7,00:03.7
1619,216496,589,2,1,00:07.2,00:03.7
1620,141663,1453,3,1,00:07.6,00:03.7
1621,250514,315,4,1,00:08.0,00:03.7
1622,216605,2218,5,1,00:08.6,00:03.7
1623,212508,97,6,1,00:08.8,00:03.7
1624,253068,968,7,1,00:09.1,00:03.7
1625,177369,37,1,1,00:05.2,00:04.4
1626,216496,702,2,1,00:15.6,00:04.4
1627,141663,1459,3,1,00:16.0,00:04.4
1628,250514,314,4,1,00:16.5,00:04.4
1629,216605,759,5,1,00:17.0,00:04.4
1630,212508,71,6,1,00:17.8,00:04.4
1631,253068,474,7,1,00:18.5,00:04.4
1632,177369,69,1,1,00:04.7,00:03.9
1633,216496,702,2,1,00:13.9,00:03.9
1634,141663,1465,3,1,00:14.2,00:03.9
1635,250514,184,4,1,00:14.5,00:03.9
1636,216605,1570,5,1,00:31.4,00:03.9
1637,212508,96,6,1,00:42.2,00:03.9
1638,253068,530,7,1,00:50.3,00:03.9
1639,177369,93,1,1,00:04.7,00:03.7
1640,216496,666,2,1,00:05.1,00:03.7
1641,141663,1673,3,1,00:05.8,00:03.7
1642,250514,6418,4,1,00:06.1,00:03.7
1643,216605,1582,5,1,00:06.5,00:03.7
1644,212508,58,6,1,00:29.7,00:03.7
1645,253068,541,7,1,00:30.0,00:03.7
1646,177369,90,1,1,00:19.6,00:03.3
1647,216496,618,2,1,00:20.2,00:03.3
1648,141663,1407,3,1,00:21.2,00:03.3
1649,250514,6411,4,1,00:21.7,00:03.3
1650,216605,1377,5,1,00:22.9,00:03.3
1651,212508,28,6,1,00:24.1,00:03.3
1652,253068,438,7,1,00:24.4,00:03.3
1653,177369,81,1,1,00:07.5,00:05.6
1654,216496,233,2,1,00:09.5,00:05.6
1655,141663,1412,3,1,00:10.5,00:05.6
1656,250514,49,4,1,00:11.2,00:05.6
1657,216605,1374,5,1,00:11.5,00:05.6
1658,212508,138,6,1,00:12.4,00:05.6
1659,253068,340,7,1,00:12.7,00:05.6
1660,177369,41,1,1,00:04.7,00:02.5
1661,216496,161,2,1,00:05.0,00:02.5
1662,141663,1411,3,1,00:06.5,00:02.5
1663,250514,140,4,1,00:07.4,00:02.5
1664,216605,1373,5,1,00:10.5,00:02.5
1665,212508,58,6,1,00:10.8,00:02.5
1666,253068,229,7,1,00:11.1,00:02.5
1667,177369,40,1,1,00:09.7,00:03.5
1668,216496,225,2,1,00:10.0,00:03.5
1669,141663,1418,3,1,00:10.2,00:03.5
1670,250514,165,4,1,00:10.9,00:03.5
1671,216605,779,5,1,00:11.4,00:03.5
1672,212508,56,6,1,00:11.6,00:03.5
1673,253068,268,7,1,00:11.9,00:03.5
1674,177369,40,1,1,00:07.6,00:04.6
1675,216496,225,2,1,00:08.3,00:04.6
1676,141663,72,3,1,00:08.9,00:04.6
1677,250514,165,4,1,00:09.1,00:04.6
1678,216605,784,5,1,00:09.6,00:04.6
1679,212508,255,6,1,00:10.1,00:04.6
1680,253068,172,7,1,00:11.0,00:04.6
1681,177369,7,1,1,00:07.8,00:04.3
1682,216496,85,2,1,00:08.9,00:04.3
1683,141663,584,3,1,00:13.9,00:04.3
1684,250514,71,4,1,00:14.2,00:04.3
1685,216605,60,5,1,00:14.4,00:04.3
1686,212508,12,6,1,00:14.6,00:04.3
1687,253068,214,7,1,00:15.1,00:04.3
1688,177369,6,1,1,00:06.0,00:05.1
1689,216496,88,2,1,00:06.3,00:05.1
1690,141663,643,3,1,00:06.7,00:05.1
1691,250514,84,4,1,00:07.7,00:05.1
1692,216605,2,5,1,00:08.1,00:05.1
1693,212508,14,6,1,00:08.3,00:05.1
1694,253068,240,7,1,00:09.1,00:05.1
1695,177369,719,1,1,00:04.6,00:03.3
1696,216496,173,2,1,00:04.9,00:03.3
1697,141663,288,3,1,00:05.1,00:03.3
1698,250514,99,4,1,00:20.1,00:03.3
1699,216605,0,5,1,00:20.4,00:03.3
1700,212508,0,6,1,00:20.6,00:03.3
1701,253068,0,7,1,00:32.5,00:03.3
1702,177369,178,1,1,00:04.8,00:04.1
1703,216496,174,2,1,00:11.3,00:04.1
1704,141663,1,3,1,00:12.0,00:04.1
1705,250514,42,4,1,00:12.5,00:04.1
1706,216605,0,5,1,00:12.7,00:04.1
1707,212508,0,6,1,00:13.5,00:04.1
1708,253068,0,7,1,00:14.0,00:04.1
1709,177369,178,1,1,00:05.3,00:04.3
1710,216496,90,2,1,00:09.7,00:04.3
1711,141663,4,3,1,00:09.9,00:04.3
1712,250514,43,4,1,00:10.8,00:04.3
1713,216605,0,5,1,00:11.1,00:04.3
1714,212508,0,6,1,00:11.5,00:04.3
1715,253068,0,7,1,00:11.8,00:04.3
1716,177369,179,1,1,00:03.7,00:02.6
1717,216496,90,2,1,00:04.3,00:02.6
1718,141663,30,3,1,00:04.6,00:02.6
1719,250514,45,4,1,00:05.0,00:02.6
1720,216605,0,5,1,00:05.3,00:02.6
1721,212508,0,6,1,00:05.5,00:02.6
1722,253068,0,7,1,00:05.9,00:02.6
1723,177369,179,1,1,00:09.4,00:07.3
1724,216496,94,2,1,00:09.7,00:07.3
1725,141663,60,3,1,00:10.1,00:07.3
1726,250514,45,4,1,00:14.1,00:07.3
1727,216605,0,5,1,00:14.5,00:07.3
1728,212508,0,6,1,00:20.1,00:07.3
1729,253068,0,7,1,00:20.6,00:07.3
1730,177369,179,1,1,00:05.2,00:04.4
1731,216496,96,2,1,00:06.3,00:04.4
1732,141663,61,3,1,00:06.6,00:04.4
1733,250514,3072,4,1,00:07.0,00:04.4
1734,216605,0,5,1,00:07.8,00:04.4
1735,212508,0,6,1,00:08.4,00:04.4
1736,253068,0,7,1,00:09.1,00:04.4
1737,177369,180,1,1,00:05.7,00:04.8
1738,216496,244,2,1,00:06.0,00:04.8
1739,141663,66,3,1,00:06.3,00:04.8
1740,250514,67,4,1,00:08.1,00:04.8
1741,216605,0,5,1,00:08.4,00:04.8
1742,212508,0,6,1,00:08.7,00:04.8
1743,253068,0,7,1,00:09.0,00:04.8
1744,177369,179,1,1,00:04.4,00:02.4
1745,216496,252,2,1,00:05.1,00:02.4
1746,141663,78,3,1,00:07.2,00:02.4
1747,250514,70,4,1,00:07.5,00:02.4
1748,216605,1,5,1,00:09.1,00:02.4
1749,212508,88,6,1,00:09.7,00:02.4
1750,253068,5662,7,1,00:10.1,00:02.4
1751,177369,179,1,1,00:04.9,00:03.3
1752,216496,251,2,1,00:05.5,00:03.3
1753,141663,77,3,1,00:09.6,00:03.3
1754,250514,339,4,1,00:10.1,00:03.3
1755,216605,1,5,1,00:11.6,00:03.3
1756,212508,83,6,1,00:12.3,00:03.3
1757,253068,8572,7,1,00:12.8,00:03.3
1758,177369,181,1,1,00:04.3,00:02.8
1759,216496,688,2,1,00:05.2,00:02.8
1760,141663,84,3,1,00:05.4,00:02.8
1761,250514,1616,4,1,00:05.7,00:02.8
1762,216605,5,5,1,00:06.3,00:02.8
1763,212508,103,6,1,00:18.1,00:02.8
1764,253068,2143,7,1,00:18.5,00:02.8
1765,177369,182,1,1,00:04.9,00:04.1
1766,216496,1079,2,1,00:06.0,00:04.1
1767,141663,100,3,1,00:06.5,00:04.1
1768,250514,1666,4,1,00:06.8,00:04.1
1769,216605,272,5,1,00:12.8,00:04.1
1770,212508,101,6,1,00:14.0,00:04.1
1771,253068,2178,7,1,00:14.5,00:04.1
1772,177369,195,1,1,00:05.3,00:04.6
1773,216496,911,2,1,00:05.7,00:04.6
1774,141663,130,3,1,00:17.9,00:04.6
1775,250514,4715,4,1,00:18.2,00:04.6
1776,216605,273,5,1,00:18.8,00:04.6
1777,212508,92,6,1,00:19.5,00:04.6
1778,253068,2094,7,1,00:19.7,00:04.6
1779,177369,197,1,1,00:04.1,00:02.8
1780,216496,919,2,1,00:04.5,00:02.8
1781,141663,63,3,1,00:05.2,00:02.8
1782,250514,4435,4,1,00:06.1,00:02.8
1783,216605,273,5,1,00:06.6,00:02.8
1784,212508,48,6,1,00:07.1,00:02.8
1785,253068,2226,7,1,00:07.4,00:02.8
1786,177369,196,1,1,00:08.1,00:04.0
1787,216496,834,2,1,00:08.4,00:04.0
1788,141663,75,3,1,00:20.9,00:04.0
1789,250514,3124,4,1,00:22.0,00:04.0
1790,216605,274,5,1,00:22.8,00:04.0
1791,212508,50,6,1,00:23.9,00:04.0
1792,253068,2216,7,1,00:24.6,00:04.0
1793,177369,360,1,1,00:04.8,00:03.9
1794,216496,355,2,1,00:05.2,00:03.9
1795,141663,57,3,1,00:05.4,00:03.9
1796,250514,4396,4,1,00:05.8,00:03.9
1797,216605,275,5,1,00:06.9,00:03.9
1798,212508,50,6,1,00:07.1,00:03.9
1799,253068,403,7,1,00:08.0,00:03.9
1800,177369,306,1,1,00:05.7,00:04.7
1801,216496,375,2,1,00:07.0,00:04.7
1802,141663,821,3,1,00:08.3,00:04.7
1803,250514,4448,4,1,00:09.7,00:04.7
1804,216605,272,5,1,00:10.5,00:04.7
1805,212508,56,6,1,00:11.0,00:04.7
1806,253068,562,7,1,00:12.0,00:04.7
